dataset,item_id,item_text_hash,gpt4omini_score,gpt54_score,gpt4omini_raw_hash,gpt54_raw_hash,gpt4omini_attempts,gpt54_attempts,prompt_hash,protocol_version
dbe_kt22,182,5a2b06ecbe4ffe9b46d4215f4adbd6fdd66f5e67c67a41bb9936e4cbf055eaf9,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,183,007778b7cf3b3bf4e5e1f6c696fb8a8084123d1aef6150be38796bff7f4a7c72,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,184,4d7d90eddb16f7f4bce0e02b272fd66b29ddd9bd3b46aef5f28f67ac6fcddbe4,0.6,0.34,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,0bf56cc40e84014dc3401457a1bcb79a256e56c97cbf693f155b78bf815fd106,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,185,222b62193fa263fb9fd03e02ef150ee0165bf23862001f902987a91ad6937953,0.4,0.42,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,16ad1c0bd6e26646912d571c740893247f61468655d52878989e9d858710655b,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,186,bede16db579bb10d690e57eed2766e059518e1ab78ffd6a606655c4a8d792644,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,187,56f3ce787cc0bf94b997108606d476bbfea6b600fcc9d70a025a7ab733509a45,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,188,adddb1abb338b53fae6c0f04811de16052e3d75bf58047fe9d6fe1463fbcc39b,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,189,ebafe6f503593841a41ff634553205b273ce0e6c905317305726c39975eed30a,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,190,225374164485ccc82050b1a014ab1ca74b66590259907309868e5a043842d876,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,191,adedef15bd1d6e6dbf6149ea28b7f2929787d29b875b832d4b26b0127d610492,0.2,0.2,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,192,b1b2fc32a5390370173b95916377c05ad55800756cc772d1425efc7c707177bd,0.7,0.4,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,193,4d77c9070cfcac308014f2f7a5e07e7b13d9759b3b088c6757f0870f7cb52889,0.7,0.42,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,16ad1c0bd6e26646912d571c740893247f61468655d52878989e9d858710655b,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,194,dd0cf0e5cb9e2bb6a0b114513bc0a427203e8380180c2e1a7ebdd804c25d8a49,0.3,0.1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,14be4b45f18e0d8c67b4f719b5144eee88497e413709d11d85b096d8e2346310,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,195,f17e0d0476e39164d7d3bfe3fe0e35c270fb84ab984503314d4d372fcaec8b46,0.4,0.18,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,e6743df815da2b68bf6347dc8821a62d7609faefe384eb3cb7b74782864870e3,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,196,a93cc2842358d54f4cabb334f5a5744a68ba127824f260b28c4a542ca6699295,0.3,0.2,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,197,bce9803aa1e479e5f883270557d99340d594e75544e051358836be573732c6ab,0.3,0.2,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,198,ea0246dbb1ac1f27979b2c29c8c0eb4097a264b2b46bb1c3f659ad89dd83cfef,0.2,0.1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,14be4b45f18e0d8c67b4f719b5144eee88497e413709d11d85b096d8e2346310,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,199,cb15d5dd88dc1d4a1a95365d1028ada45c7cf4896e76471deb13cfa6a454b572,0.3,0.2,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,201,7c66d3a8e21827c6495b373202800728b7f91d2ccd11e365a766b34424ef61f7,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,202,4a8627bcffc3ba187b4cb9fd7fc620b2d1498b1303040b6fce37b375595a3a00,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,203,51f4c3c3a37b669cb0b55b2bf5d493b4927d949dc413f12e9740249cc1709f3b,0.3,0.1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,14be4b45f18e0d8c67b4f719b5144eee88497e413709d11d85b096d8e2346310,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,204,250dcc624ca105f534666de77a1480f217068e22bff29dea004545d68279add1,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,205,3bd127d20487cb21a17a2f04d2e9a20cf4c504dd0de8f67ddcfcb428fb7348ac,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,206,ce3a64785ca4bd8c4c6290748ca7b82249dc3de4920560e07738196460df46f5,0.3,0.1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,14be4b45f18e0d8c67b4f719b5144eee88497e413709d11d85b096d8e2346310,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,207,b1e847173c4de4399d1907d53734ac942779d8c1c2fe72a9848b924178dd4ef7,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,214,1e56375f0fc3721abd2105ac004add1701051ebabf45d1077a3ef5ea1d2fbae3,0.3,0.2,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
