item_id,instruction_hash,difficulty
2986,39822a7390fcc90449cb1136d73361d9b7ca8318a20cb8026347335852b6fc9e,0.2
2987,3e46f2e7c570d97782efae5e9a62a9484f16ae56af43efb6a785a8366770a52f,0.5
2988,2686258d590d2f1cb38b1c621a9fa312c4c1ba0ce664366c9e1b18e8e2e42479,0.2
2989,e61a9a6f99b475f44ff0cebe451eeeb361762c316e2e9797f21740a1ed89e769,0.5
2990,545a636da0a6e1e243d37f448fe377b95dfd03de2fada4aaaff350a2793bd3aa,0.6
2991,dc2ff9aa9831ff59b9100cb1c161e105eb7de85769225e5d7e4a100e10e9b183,0.2
2992,5bf6d10946eaa37db8e2e32d6adc110b4dff77f300a192f5cee07effac1167e0,0.4
2993,630f19d1f1bd0503c51d14fa51219ae2031bf7a04a2f6488f285c0705290e819,0.3
2994,ca0990aa00782f83c08fb42c320d1c0c15db8170620d9a7e8cfbe7038e982fe8,0.2
2995,932207229112eeca95edc7e7daee1599f404d2cf2d449e2c10d1e6b12d1bb877,0.3
2996,abbfa6a36267784d703468f5f65b737fefc2c3fe71c39a653691bd2561d3f1eb,0.3
2997,2b0859ea18c4656ba01372dc22a292e2582bac9fc64e28830829869fdfc23547,0.2
2998,e573211145dd3db1223524ea9ddfb28e51a765e8aa941e3d64f41fb6fcda573a,0.5
2999,615b532a9582fec96424a7d9080e3234934d6eb84422eaac6d0f66cb2236def9,0.4
3000,fea91eef212aba605518f0c079fe1ad3a937137e482037fafffa44a72f698242,0.2
3001,719ec66f086b633e02ac067305c861060bba10d9082280d3e93eee75eaf73974,0.4
3002,ff88cfda62be18103157b991702646d61811e140a4b79a47372d460373ca9db5,0.3
3003,8a788fbcb5ece80fb4b704d965a8430b52195583366c2d870cd6fab35458e824,0.5
3004,7862b92c1c58965ea3c4cbed50386e593cd551e47b9303f33908656c62234b47,0.4
3005,bec2cf03d6661ab743c907bfc1df135302b2f2dcaa6e6f8c5f3e0900853f91ed,0.3
3006,bf6b01cb39bb8455683f44f9b99cdf115d81783176bb22ea95a2a07209085436,0.2
3007,5abda3c79260177b1cdc7ef9637060c39e3fcb69ecd16abedaa29a0537245a04,0.3
3008,fd21d7141063893ca46b2594d9c2e00640a5fabfbf52160a9723e0af467dbf41,0.5
3009,0726ed8323f9d6c1b74e90283df52118f6e70d8172ce75aa18b11eae8d405177,0.5
3010,cb5e2a579754b5bb17b3dfb2e0ed586127f244bbcc930a12d47138e892654c4d,0.5
3011,54bcab9587f6fb69fb97f8c3f059ecb09904b496271d034718a52dd6833c1e64,0.2
3012,e8d9ea6361cce92a3f7d10ff6e034285188c354e9a6a4ac352ca4bfa159f271b,0.4
3013,877cae7c39aae48404c21842fc2ef75a77c9198e3feb830b2e7de1e6040c2dbb,0.1
3014,e8d23658ccf62c4f62c46a7c00dbad35609270061ebc552cf12f4da5cabb7021,0.4
3015,334c64f739cd17de3f2c6f9084ed8676b8371f14a6940844ec42adc3b827f6e5,0.3
3016,bf943daaf4c9b2c217b219c8a55907970020db93d301607bc254629b8e820746,0.3
3017,ea611688a1f6d3f3ad70f23ddfe749df1ea5b9f94fbf42ea8f1ebadb5b692091,0.2
3018,da73959df9a606df62e9d098816db2ca34ba933bceb6bbf92d2b0c5e71212543,0.3
3019,e4d741ab9d04fed1c02d245a8fe224b53885cb147f5402aae5a9a1dd125faad2,0.5
3020,22b4875d5c2f01b77545562c857d5742cd5c14e168f24a5c843472bf2b3c3a32,0.5
3021,1a091e5004de5162162e12e00d7b4618c75282dbbdbc0d70666f936d1e51c151,0.5
3022,0a890b8c78e1742bd3af780894c0632d87023b5133058bc0ed02f0b06c3b1098,0.5
3023,7efe6019971a2a9a8e5237ebef60d53098eb32203c20870049ddd4df291d24b2,0.3
3024,dd9ffdd40f6f9d5f9c0b7af99c1922c3a60aa8c642a7116a5a77167812dea876,0.3
3025,8d7996f843c0612d320c1410836f59d1e147aa630e66f7f787f99ef002af2598,0.2
3026,52e6ac29063ffed572c64ed1cbfedf398f6b5176909788e81a4b1f72e1fa7564,0.3
3027,67c27d951251aee475c088d4a22b433c5e660ac7530795797b885bb2227a4bf9,0.4
3028,bf3777275c156191fd0d4f7462cabd5ba916f626151ac0db10bd2582b0e6d7f6,0.5
3029,9c3dd1f510e0047602ee0000bee0bcff3a1ca0f597a9a11da1900a5e446922e9,0.5
3030,7e6af38730639a1c8012473e3c6b58c81f8855aff1bce816c849d5beeea459c4,0.5
3031,717dd64645062f64ff99c8f65c68d5aeb97f7fa314d1cfec8bc83e7681c0191c,0.2
3032,64082f96bcb974a6c01d291504ed7bcf4a3d8b0b7f2917d937b5185510900176,0.5
3033,52a82c5ed45513e1ae1c241e1a20375dcdc53020ae644c1e567ff5d33169116f,0.3
3034,444e21916c645becae7bfaaad6fed653a36c121a375925313dd3f4b07d5a9546,0.2
3035,9f3c37ff57ae8889b1ede3f6cea65a0fb79e889eddd756bf2abca6713a5c22ab,0.3
3036,a5a4789d750b5c5a9e31ef5291c565faa730935fe36c6f7a193fb13cf46df833,0.3
3037,9bedd60ff4ac5d0cff46ee3576a5f0c7510047158f2b3343a1b44ad61302bdf0,0.2
3038,3018014162f236d748e3073fa9456592e8111beab9e83bff81b6f3e97e3e9b15,0.4
3039,7c908dd03f6dd21cfe52034ce54c9cad86a5b682abb0b5e4577bab551d8e3a60,0.5
3040,d06206ae986286bfd8effce73f7854960d2d6049c2b9783da4fd04e36bc527f1,0.2
3041,659f07feb00f13812dba530675095dfcc52462cfe4959c1dc06e3eaeb71de91e,0.2
3042,f4b47d98613ce91f0f1092f1e628573e169c8e8aabdf7d9f853f72261c23abf3,0.3
3043,a7c59cc4552c7f3c938588614ab417172edcce84b81b88f0c98a0db99f983565,0.3
3044,b2f2e4b6855b7272e6248ce38f1cb964e28cbc94f10d04ae80a7652caf4bc1a7,0.5
3045,5a9bf86c7aa18f161bd4e0be947b7428e066b5ad01562a0b72b5226a1bc21671,0.5
3046,b9e0d2b76e9f8d077da99f6604c0026729b637524f48e2ea5b08b419c4dbc4f9,0.4
3047,8133290f7dd87e1ede0e879c6ce0239285a2ce1c25858a287392d53ef4db6fe9,0.5
3048,e2fcecaa485eeb37d7d234d4133cd83c95a8ddd123b01f41cfd8e0e871194408,0.5
3049,eaa799b1e7595f8856e990298547376030eb12a1409a913489c68f5c5a48e39e,0.3
3050,637e8e33a7d749d5c3d3bff5ac985f5a4d55c06e10693928f8a60279e98055d3,0.3
3051,a4a3f79c78d89d8e8e2a1f97b0c440952b813af47ca5539dbe628f5d31d79fcb,0.5
3052,9cd2620a34a1d236b1ef98c9be68cf2f9ca7c3c896c01f24f3a2c0e0a5ea7f33,0.2
3053,8318017021259319eca8747eb4769504036d31de24453db13757578b58255e4b,0.4
3054,1e642011c4e48c79a51bdd73fdc9bcc82258c756f4ee99de1a2b455dc07ecd00,0.2
3055,4debd60a3f3073bedd985a5dc90731b38b7cf98da4ec73fea490121f5c4056c0,0.3
3056,415fd9622c11fdec5d543a75d5c356953a74aacf1b0fc7c828a95bc6f4d4e144,0.4
3057,dd9767122247853f0392bdbe475ceb5fdddc3f3293d76ebeacae2636d8c72544,0.2
3058,08786c501a337d6220bdeaf9f79d7f78c2b433a61b9b58772844e71687cbfaac,0.2
3059,86b9594a8d7eabd26dc0ab5e0b50b7ae2d94380117af390fda9aa157580aee07,0.3
3060,1eb07c11feebcd4f8c001360a15f381e4bba6c4a18530e5fc287177c548ec435,0.6
3061,0b53aa3270df5361e0bf2115d695ccea599c30617d3369ee65d92452d2a48bc5,0.5
3062,c64b3f7d97eb33ac4cebe646300a7818add8a673b4c3c2ccc0fd85367d82fa5c,0.3
3063,c5226559b9b37285c41563801e4fcbe004028a617e05d8e943ce9b9f7dd1af22,0.5
3064,b41b4dad444bd939f5e7f7b4e9947060618cbe1fd8e4cdfc7db3fedd2e541081,0.3
3065,519cbd562303ff33cbd3706830631f6a01535e47c533b9c87e271f537eb85c52,0.3
3066,4b4720dd47db73e31cf3b3e550e1b6a6bfb5d2e1823a39201ca7268ae7b0e084,0.6
3067,10371d8f6d27b4fd09d547d68a689a0ffa1bd24ee19995f682dfda276c572044,0.3
3068,60b391e5b1c39141d6d36ddc92854bea5a0751ce055c0411e5045fc76ee4dbd8,0.3
3069,03d54adc878cd79c86d24b1644800e8ea2451c5a76e12f6f6116959040f56e59,0.5
3070,3b3b530f68e0417e58a92ff51647cca41b1aeca0281e73ca698c0d46cd1eeacf,0.5
3071,5f3d48b1a0e7d2124308a1da398f5a503a57b9cd9d988a12ebe4e0ca233d4fe8,0.5
3072,09f9363e8afd00de568d4e1c011777bbf7809fca1447da093ef64fdc25eaa092,0.2
3073,8f7cae7b8bcaae395e946254d4da96042fbbb846d81956ec75c4f06f12af989f,0.5
3074,7a3280b7c46970ebfc6c9d3df8a951d5ac22de4f1b183cec316bbbce2e186252,0.5
3075,b2ec0e764ab294a31708ce02e23cb448b77ae581aab78ccc769f7afa015273a7,0.3
3076,2c9398459cfe78e0ab737b83064414abdf7a35b024e6992c7a6080102b65081f,0.3
3077,bd5fb6e96ee2b271f370d343bb61e0fc7c1b89ec4bf120b77fcb309dd8a75ea1,0.3
3078,fb862a4a944c987d91fdc18485647dcc76e8e5347adf2d147477bfb4b1fa169f,0.4
3079,e0d198719828877346d9b821656a7e2f0386d1489a707c02ffe25c563772f9d9,0.3
3080,cde0476eacf9958e59a00afc00525ee940e387937d27ee80d739deda8d4d92aa,0.2
3081,ec005650898afde52ce60c29df67000756018e64bf87d162d0f22f42e14f9cdf,0.4
3082,9138451962b6832c5d64614689f66b509ccb4c2d1aea382dab5b5cc4cb3e4d2f,0.5
3083,59a5a01664a3b7d5c96b24e41933187f003704aa8549ec2f9873e012cc7f38b0,0.5
3084,310c9a3e4807475381ee9c5ff1bf36cc219268da8c087e3785ab07611c2b724a,0.5
3085,ce62d9cf448aa62aa98fe0381bb6f30536ff383600e74b02a5eb1c2ad9bbebec,0.6
3086,abd14c041b84c3f8a622e7c4c69c664941867996c0800910e452feed4990ac36,0.2
3087,4210dfe216fbf7a383c3aa7e9f988d12c440644e84eb82fa74a9affb2e436be0,0.4
3088,d9470c286f80ac0bfbcb278d79b036ada7cf7445748599e8c650b6c6a1ee9777,0.4
3089,58f23689b1775f5dc6cfa08d5cd09dc6a839dd6900a493e2fb974ab208b4a0b0,0.4
3090,e50f6822067b175763baa7a6de7ce961a27fdf3cd6425c36e529d78444fca6f1,0.3
3091,b3e39e5012f52470d2ca4003d712212f3888a3ccbe55235d2cc70017ac03d49e,0.4
3092,5c4d0d4793b59d077fd3e1380a92b7ff3cd468ee5d5f59cb7298b23c748957e8,0.3
3093,0e06b6adee36b6e612781a971ddcf85f4d96a46321353e0159bdd0ac0d6eb8e7,0.3
3094,45b68e9a4a4b6f09662b46d021a6d99abbc87e7a4f7731d6e67898a6e7a90d4d,0.5
3095,160388577d72c8a02cf78e50fd56a1b28dae2207ab4e963fb88bfcb6abb1801b,0.5
3096,27519b110878bd79302c3d5fbf49025bfde7508cd544f222afef001b607b85ae,0.5
3097,24d4d3e7540390142ab2a54546bf972232cfea206f5257267abf555cdff2afe4,0.3
3098,489ac8b9f71ea1bdd7d61802a968c70db98e2d429142e263ab92cf3bcc19389b,0.5
3099,5133c0d5ae1025c7808c27f76beb495353e11096c411486235c32f09c828a617,0.5
3100,faac3d638214f19977636a1172362db2953799334e3286f500c0eedf6b57beae,0.6
3101,ac3cf26dcb0ca67e8f76eb60b3c1133b2e4ec8d38feb56e885ae2c5a31a75e17,0.2
3102,202a1906a81e5ded0be9a9f72ad19a7b8ce31076425304e06cfa29b04ffeff94,0.2
3103,14cb7a1241bdf426ec7b62b373683041d06aae100262143f0e5cb103874b7587,0.4
3104,68f65ff6e4cb935b86ed34a1a03e1709b18abbd435fe1596177ab3f95b14fe48,0.5
3105,2ba318213afb9cb58177932c70d19ee65635ef5f886e2e506c03140a6d3ba1a4,0.5
3106,cadf5a8481a9f9a3d57ab3d1adbbbe390fb6ac58017fde63117508ef669f954a,0.4
3107,7fa67b5e001d700ba7390fadaa57ee56f748b2435777447058e0c85cab6b01c5,0.2
3108,67bcb24bdafdbdcba0f398c797783c30a8d63498fcdfe2dcf3177669cd91427e,0.2
3109,f43d40915846923c919860fb6fbac442a7c9225d82426963f66742ecaa75c1e0,0.4
3110,9aa4c78c82f90b911866c7115f64d0964110d079af54bc8ab384855348fb60cb,0.3
3111,41f09d06d77ee3e6a926883fb9c841488518634d0091e8401fbc5fb07cf8da22,0.4
3112,3d15504182564fedfda24a686f0306b1b1b19d417e7f95d8c2244f5d7c64312a,0.4
3113,5ca625c751c637b2de306ec713ba3c3f7fbe7cc69b824e0be2a59b663d3a0d02,0.4
3114,2bb844d644bc8502be1e51dc139a1efea965eba62757480fddda066b00727478,0.3
3115,679d0634f8cd2df8cf468e135a4a0bd7374b53a69654bcceb1e1a5f88afe02c6,0.6
3116,061b7182772fc32d88c449fbd0141aa79e40abbdf8ffee3ba70337e65e4185b4,0.5
3117,4a5720b0c4a270ed744d97c62c260d6369c7d631fe491b99ac9f23b53d6a30e8,0.5
3118,453dd63ce7c2d8e94dde733c71670ae8df0cedd73ad5cc87463a4c4401fafb88,0.5
3119,895a61e1239b95fd94a16df538e5f3526dab440142ab62767e0de87bfe83e7c4,0.4
3120,b8fce9c97098b67527fe6c8706c5f4cb4831ad3ceeb2e13c77417d0c59bd4a37,0.5
3121,53a215d476878df4cc10b7040af5e60c7facc1d1a0b6cb457c1bde110b2db74b,0.5
3122,beb5a3d668f5b9a497d815594e1373a9112566a7642955eb0d95b8e2a3ba56c1,0.2
3123,43669f80430dd00a9da1a6544c27d1f25cb67bf35a0939c1025bb3bc648b8e7d,0.3
3124,49b5c09e55419803c889fca72d1445b4fe73f8b007a5ce9340e506d038a34b78,0.4
3125,5dd7b0c4d10a24952d4fa7ce692f51f7edea11c912a150086da6bf1e1a2832bb,0.6
3126,c9cee6b3d6a180a7d575980a9e31b012e7717e713ec42399b6dac7c955d21a49,0.8
3127,e3e31d32ab063efe5154e39f0726a3b853af8de6bde758cc10959ec80aed5351,0.5
3128,1ab6755229430153916ba52fb53c725a54e6b8b9cc4c47276ffae8992684a9ed,0.5
3129,e93430fb133cb1605e10b08d007ab5e8a674d8c243d7739263a07097b5a64e09,0.5
3130,0e9d0ca22249588947c2ccabe8bfa32cb8d83727a9ae179cc099d75c66aeeeb3,0.3
3131,7dd571fa5928b2fe376d86d3698c20b1e0a98f75b05b15e8884b08d0b8ad64e4,0.1
3132,2039f7599a30383423e424b80ef5e532303180ea063b319f55679077093ac815,0.4
3133,ab6c132cd0de240b9664c59c54e4fe87a78ec561ade771394c05c7dd8eb2b9cd,0.4
3134,c9e59b177cb99fdaca20171ac5b627b89aa6d8cd504e1ca94c15158d3d99733c,0.4
3135,0eac4452b4e6e0ee6cad1abf97dc6267cbf9cc17e52492af10e19378df7c411d,0.4
3136,ce024a22807061d1d11b076a70577e8f24bc69297d97390ed7cd55d03c889d6e,0.6
3137,dc073b36d7dc3749e2efd32e98048d543d408d91dad24a3a3256a3c1772c691c,0.3
3138,49845bb138babfb666446bcbd75491917c017aa8d25332b1a89be2cdb36feefc,0.3
3139,71d87cefb55dbf7871e8de80ccbbe7d1fed7b600eb4f57b61136b2333882210f,0.5
3140,65b2532b792fc4316ac0750014da6b6522184c75357f001b899f07c1d3cf1707,0.5
3141,5c108a3ffd9e4ad7d269a5a2dcf8941150c58015d105a58f0252a87a446d836b,0.5
3142,39bc8692e7d5fbbcd247730ec2e9968f7583283686e72c67ddc52da947e57dad,0.4
3143,c2fd63bdfae667cba35aeefca1be39940e898d1ce552f74680816f7a9b943bbe,0.5
3144,98f3f641014d2bf501639f6f293f690803f4b9cebfee80f88a66ebe633d57f7b,0.4
3145,46c170701435a7c56dc04ea8aa951359a48491297ffd156a479e40b6c693ed4c,0.4
3146,cb8099688088d7d1d7d139073ccebcf3591aa263f59d850b777c779b1dfaea7a,0.3
3147,9510188947bcdc1fa343f52381e6ccb93037fc84a994f6ab26695729b17234a8,0.4
3148,93d2824b2b2dc5a3d9ea94fc5bfec06c223b46492d2ca23b996703373370366a,0.6
3149,d16a3183834d271998dadcd03042820d914254f22aa084a9acd5c1fc8641eae1,0.5
3150,031f8aca7239df9ff990abcc38edd1b0f440da74e0ce4c6e69f2f98b274eb5f8,0.5
3151,2f1ad98a19be52f1fdd5e14b03cb524faf3856fbcd82838ae188094b6daaabf1,0.5
3152,4fb30e4df115a9439b17d6a87592c2afc47d23c2324dd65f2b18fdf88f994b2d,0.5
3153,2a9f9fd05e5518be0189356923ff2be662f67f45b3bd0c48caf27bf267a4e594,0.5
3154,ffeaa70cab4ae08670b4c37b57ab733d71e51074d2006b63accfb0a5aebb7fab,0.5
3155,563ae181989ef306a1414eac26a5408a5099d1d1f9b06571a42881fc251f0372,0.6
3156,3d05a5b0e60698bc800aa1772ccbd7910037608908bee8d1c517d8244a69725e,0.4
3157,d3781846fdaf81606109974c958e50915ea54801c3c277795e0c70290995b968,0.3
3158,74b3c53a524a105cd2ebabf7476938f1a8a3bc8f9ad3e8341f34cdbb73e1af4d,0.3
3159,a7352b51ce3db4c07ca03cc61235647daeb7884c9673b076396b8f24f8cbb8a1,0.2
3160,e1c225182e7705d8ab4a9ea7c0b3e50fbfa929b470b0b5f96725c4a5d990bcd5,0.1
3161,a311567e2b7d0689e352b952eecfb6ef0a87c5c7bceccc4ca4698f09233614d7,0.2
3162,a02d1fc50250aa07861045a8c6b7d791a93335d32d7f82bdd886b2e3e0cff724,0.7
3163,4c4bbaa1ea26928a982aae707ee8586b70452a0388ba4e1e6340555e1b22f38a,0.6
3164,3dc2a702d9bda359a73b1937db716456c0457d6b7efe19df49d480c71d5625e7,0.2
3165,3d8235b50d01f8350c960de09dc3be84b014454b2f62d3e88f9660d4707da8d9,0.7
3166,e872bfe472347d02cd7325dda6d83b3db6f1687ce28f54aaef0f275c4d9e7c32,0.3
3167,8153f91a3b7fca6ccf7c47d932ae3488dd88887ff697aa4403dc6a243b687d85,0.3
3168,bb1f5d64eff9b38675c7a2e7b28c85fa162c8b0fe79aefa7b137e64b7801caa4,0.2
3169,4c6b522e54d32da2b8864184c44942f2ed6818124d70a20b00b2bd2f24d9148b,0.3
3170,436c819957cc25fd1d80ab7d26f4fcd6080979ca5cd83388beb3f6540a73c2c2,0.6
3171,0f0dc059962c53381505e56d830464e5db627b3b81542061b6eb4bd1d38d5298,0.6
3172,af5d1e72345a972a8472df009310dc05b1e31eece816ef7350a82af63d836ff8,0.5
3173,4d28fc649015d1a1fbe7cd6960eba6f3cd22f9ce03620e23281e217d3bbc5150,0.5
3174,d8e68e7c813891149ae32359a8bfaa2278fbfc631af1ca9c5abc8f30c8c8abbf,0.5
3175,b0420f455720dca2652b82a319150793a87a842f1f79c008e2558e1d9490913a,0.5
3176,5bef86a5998253f18601ddbd130b7094ac7cb891ca219defa8202e4574f38919,0.5
3177,a72fbe27bbabcb0e34d0002167bd9bbbae06289e7e21cda1538222642c3de5eb,0.4
3178,d33b843810a46473d70dea4a1719e27b68fd3d74f96bf3864271d41870b875a4,0.2
3179,295316376098f783976dcf1af92880bac2234f7b7ee4e2379f4098c15310e00b,0.2
3180,bac2e232b9099e41aa3679794465487415e4aa1387b8293f975aa344f4bdf8a8,0.2
3181,e8653920bfd4e9c09046664b2a72da1ecf99eef677576a4b139fc4322c66e0da,0.4
3182,6c490b1956844a2498661818d3b4d44bac9104716156ce8f888b07eeffe7d76b,0.4
3183,1cc94dff43c1d4616dd8859f6fa5f3758a24997cd667550faf797053aa748dca,0.2
3184,03adb696417085acd8e8dd51eca0c113154b0793b76cd59a506ae523a3d914f9,0.4
3185,b437fffd03323a864159c0d5abec6e42d60330d9dc64ad243c54b25bfcddac0e,0.2
3186,c0e9376091d9d76677aae5a3995fec64669929fdd969da0a4087f63983ac7dba,0.3
3187,a82e3e013f319782f5543f8923ade79f99a4249e2ff30e5a660edee1f62d9bfb,0.2
3188,9d162bfc948156b61622e38c31c8a6c1b7dedfcd2c769febc338262f95ce71e0,0.4
3189,d33479ad21a5467ef27ab27484403e4f849578c9eef17165e61c7eec563877d4,0.5
3190,68616ead188c3340195bf159f7e70c1f52c1506a9d63771f8e30ede7d3f64971,0.5
3191,70dc7db4595c3cdfb418ed3ffd1348a185e143a07894d3752a89bf06d7f8229b,0.5
3192,a9225205d9230b82e4aa5382fae0ed2d5a6741e7697e6418bc80f7835a02b9f8,0.5
3193,fdd6800f54f240f730af2ebeda493bc198b1cc128b212b096c41ca66eeeb2cac,0.5
3194,040178036b58e832860fbbf98654ae4a2bcb247388d67e08a9d4e57e269ca227,0.3
3195,207f04a0b5e0f9df6e100d5599c73a5640d9223cb4b946147aca45a2faf86c4d,0.2
3196,46d1b473c310de13fbf1ceeaf5a8f79249f4b8356e55e41b1da94ac289c72aeb,0.2
3197,d6e827a0c2ff1749957a51197355c4b24b131575c9d4252a9dafa535cccfb4ed,0.3
3198,0e3b35a28414c9c350aea6f651a4475b993de39c2ba55c72af8ab737c596f88f,0.5
3199,9945d0d26a4f7c5f53404ab415f38cda11744605e7882f0b2981d77bbf407354,0.2
3200,50be39d0a3584f67607fb5f65c978c36ab90531fd0386247aeb4a3cbd81d54df,0.5
3201,3bb3396fec72d49bfc716a355f82a82ac232fe84c171b7981886f7cce3ed826f,0.5
3202,c10b64d1b594d51ee631b78c80a841699c9e490ea2887e36256d1c628407719a,0.5
3203,36caa3d36d5afea453f7e7e68f0c02ca2c62c066d2c82232c6ff70df040f16fe,0.5
3204,13d03a43067f1d86db6463a526da54876be176f5a0f097980fe3beb307f38d38,0.5
3205,16351308fdc917251578696f5082326bb328ddb9d2407ef3858360c30329e1bf,0.5
3206,299a800910a7324bc854f79fae4b901b8c7ef7ae27141831b20d9fc90f4ccd09,0.5
3207,4220a0a4f94f0d0630201cc83ba5f81f2c26d9289e61a48b4afca2c2de8fadbf,0.2
3208,748c51b5a610f01ce020b07df0def061993741f04fb54922636810b6c84f48a0,0.2
3209,9c9b77ce8953c31f7c249715bd3be3d6c217e7f236639ec9626f048ef2a1fbd8,0.2
3210,071655a5d1ee975f1457ecd339b7e4aa682661e059d9c57d4ab0756204fa5fd3,0.3
3211,a531033c38455f9d8de50583b338d0fa9814b75933a68ab8b334f6cae1030e03,0.4
3212,93908975521690f8394baed0735ab41d3cac34d8befdcbda1a3e36207ae76929,0.2
3213,b8b626a5884ea9346bc17d9fe2ce4a3ed6abe752a8a4edeb25b2392b1fd50c27,0.2
3214,ed900a48d718d6e6ffa87241d1e35feb2fb7d7981d15194e29b7c8f3cd7c91eb,0.4
3215,3f2edf6e556480ff5b10875d422164fc55dd290bdf06579d62e7d42fd97e2c3a,0.4
3216,9c46411f076405db08b3bde1674567fa4639a51274d2595e2b61b87eb9d59b74,0.5
3217,eec8abf235c6d2c41fb3fb1c3cf2eecae42faab121c246babf9c876004e2831b,0.4
3218,2e8f9f65cd9d74f29af9c239302c28a0444cb37b26cb64212d63ddd2305c7767,0.3
3219,6092831b814439818e665cd2f92be94a5071baaa86438c7c92d1600a0fae5786,0.2
3220,c5b858f3ebc5e9a2997262ba0c74cc9fef34b81181007f245d1f084cd669ac1f,0.6
3221,13c5660711be6e670a2c9907888fe5ffe68df0ee3071cfbfdba3fd375910418a,0.4
3222,91f18af9a08c522a57a95069b1efdac7da6a0a4dd0ba5779a7473eb0685a83c3,0.4
3223,5a51cfddb269ac6bf456eaa1fe98d00ea176b95fa61d7ef33f6fcbcbd6d7c4f7,0.3
3224,1b94f3379a05d90cdf79876ceadc3c88f5f628d2acb896c4fbb92eeddada248b,0.4
3225,b4fe38fe09af5062ef8a9ed301d42ba78a9ce9917ab3dba145b14faf18ac0588,0.2
3226,192d0fea50472a0e0214833d54d75f2021dd34787c3c5793e7b7d923d944e719,0.5
3227,75aca026bf532f3cd59650fbc9fe3b5d01a7adaf13dafcf3bc700111687b331f,0.5
3228,68669b330eb0253f3c3ef88d44a1b686eac2a31ac8ea4cd55732a051eb61737a,0.5
3229,9298b213527f51f90cc05db9d57668834bd74df0f6c75980ad1cd41d0a5a22d2,0.5
3230,82fde6f231b9590fc989855dbbcec3976e9c916bf5f51c8130f4d81766266f56,0.4
3231,71ad483ee1f1c02fca4efd01e14f6cd41d62861856283b4799a3341c85a77444,0.6
3232,5afe44a8ec84754d23976530795f956f0bc0cdf9d18b4855c828e87cd7dbc851,0.3
3233,6a1193b5ca19701bda494508ee9e7de0481af2a93eee6c0692e2a2dc34907976,0.4
3234,c04eca1767c7e90a8ce879fdac108ffcaaceec55878f977a66b6123a1c2e4ae1,0.3
3235,73708ed0837a47c5e27592e877c6b3a08f8570d82b1a14206003ba990bbfeee9,0.2
3236,e78d3c1a4db526237a1b87e20c3d613b867e62ce1d9cc097cdcaebb2fc3275a3,0.2
3237,ab52541152bac2793aff3840ebea95ae3ae2393a6bab45ebde7bbab221ba85d4,0.5
3238,89b1c360a2d74169c853336d5b07352d094134e344f40111d453d7a9d13a5a86,0.5
3239,d8c7748f3c991b0750556bd6c0898185d214df673961e682d72c847f472a9693,0.5
3240,a4ec2625ac168c45442e17c62f7096cf777169edcdbfa034aab79e0bf4670eef,0.4
3241,1f8efe719130e5abbac20a634ca966baca336079008be3b464e1edd4edc77621,0.4
3242,b728933370e77179371ea9486ddb38ee4a0c99ddd36c07b608bcef2c1677ad13,0.2
3243,b9ac267b0a55acf3d023c9e4df24c104d177328c14254ea8e3415eee8260508a,0.4
3244,aae8a7b88f5404f8b57277a7837f4bae6258a15a66385aa1a04e892cc88fd154,0.3
3245,ce07d7a963dc5704e2b5f25e3268d87de70369011018bdfd5a126d889d8a2528,0.4
3246,6a318863c9e0ee5cda88a53b032023a9bce8284441a9bcaa8c9b2628827a249d,0.3
3247,0b8354e1475a6998a05a061181d3ee21fb3238cd1fe7598d3199cecadd3bc843,0.5
3248,bd3e130ded69d7195426b511f631e8f7eb8042ed4f53f33fb09cfc09efdc6de3,0.5
3249,26cc1448a1cc93157a392e45344087bc15509dbc579cea425c42fd152f9a0a46,0.3
3250,0cee3a06c7a575578cbc62fa87573dfa5eb9d6213ef3d2e0a383617627aa5f8a,0.3
3251,c40e60207b82325842607862fe8cb567416f01727d3e8d1a59db622a79e972c3,0.5
3252,061f7c8947e029babc8c0d3abbfea077e5941594e36e90a48897673b10985064,0.5
3253,48a964b063008c601cf8e9987a8ddbe44ba0191e183126d0ae0eddca39d2b20c,0.5
3254,665e351c3c4ca64aa10dde6e1f78a963b8b73a5882ba8a9f2c59c8f592b61c71,0.5
3255,12015ed0bed1a5188d68c2039073a571d771ba1cf772ce624be8da73e7fb1856,0.6
3256,84b1b2b5ed4aa322250195ef131e9cbade494eb68fd47d625c280a79c871212f,0.3
3257,e686a2a946c0d9b8721db8ed426c06c89c1201e2bdb2ee0a652b9f5a80c80786,0.3
3258,de065aba3a90d91f9dc072bb2a946640d54a82d7227d2f0a9365e2b89269cded,0.5
3259,4096f06a128e804c444c0c74c79ba5ea8dcc13a17783826ac3cf765512bd345c,0.4
3260,1a82d954fbf73c8cd738ecf4bcb7ef5d8c9cf8fa398c40bce0b9a0e76aa87396,0.6
3261,b11f569a3f1293399dda68da6ada55368078c61ea5ae3492e27bfcd2bffee1ee,0.5
3262,f8a9990dc595fd5352c29f2f9eede1a50c1383b99c8f47d730bdade6854a963b,0.2
3263,ce00546518240efae8ac0c676d1c8380f8d3bf253282f4355f95881459b9e9e0,0.5
3264,3fc880b6b8752ab18357a96314496ef178c60455ef918067ed4d379deb8fecb9,0.5
3265,4084f6972393e1f4198a345049b1763db5e2478b754cfbe32ab3dba2d6c8fffd,0.5
3266,009066f19f9d10cbee4968708ddf16438c19fe0f51296bcedf4788f1a0ef722d,0.3
