dataset,item_id_hash,reference_scope,split_source,raw_error_rate,smoothed_error_beta_1_1,smoothed_error_beta_2_2,smoothed_error_eb,n_responses,n_students,first_attempt_error_rate,eb_prior_alpha,eb_prior_beta,rasch_item_difficulty,rasch_se,identifiable,perfect_score,zero_score
xes3g5m,b0a30dbd3adcf0e1a0c91bb75a5e5a9cfddf0c704ccb8ed5847bff54e6b4ccd0,held_out_test,test,0.0,0.9777777777777777,0.9574468085106383,0.9867666966190449,43,43,0.0,2.0444964885514976,0.6040814811826729,,,False,True,False
xes3g5m,548b52499c71d2d882ed20a359b1ef728b6f82d1364650a977c441b746c5189f,held_out_test,test,0.3484848484848485,0.65,0.6485148514851485,0.653104536371637,198,192,0.3484848484848485,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,b351bc65892f03ecbc148c769102018d216ea23ab393c802245840e0653c1d3d,held_out_test,test,0.31585845347313235,0.6836601307189543,0.6831812255541069,0.6844452031481039,763,763,0.31585845347313235,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,a11f0a01f9d2ddff6da358caf3e338dcb95789af429f81f17f20b843dd37a0a8,held_out_test,test,0.0,0.875,0.8,0.9301525079271222,6,6,0.0,2.0444964885514976,0.6040814811826729,,,False,True,False
xes3g5m,3aa2385eb8a305d992d9496bd71463423f988ac41f5b28b7284af8fcacc7f20f,held_out_test,test,0.13636363636363635,0.8478260869565217,0.8333333333333334,0.858429093262662,44,44,0.13636363636363635,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,33eb7484820e6143fd240de218276809be8ccd8e675027b3d42985915594e690,held_out_test,test,0.0,0.75,0.6666666666666666,0.8700502637331868,2,2,0.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,537147c9fc54180647545ecbaa283621cb98ee733f12fd17424a72c2c59c0234,held_out_test,test,0.5555555555555556,0.45454545454545453,0.46153846153846156,0.5189042391488956,9,9,0.5555555555555556,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,bf4f38a01914356b17e5781d39bbae2271b9b7475e4168bc1a6b0efbf3586bf9,held_out_test,test,0.38636363636363635,0.6086956521739131,0.6041666666666666,0.6226234057423082,44,44,0.38636363636363635,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,7768afad4d8cff8455df48feaf986bede12478ce1118a4475e6a3137bd0fe208,held_out_test,test,0.4090909090909091,0.5833333333333334,0.5769230769230769,0.6103596121051907,22,22,0.4090909090909091,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,96d31402b1e65eebf69db2d145df7becd444e9d48c22b0cdbac3a3e2018c9b41,held_out_test,test,0.09803921568627451,0.8867924528301887,0.8727272727272727,0.8955409128580404,51,46,0.09803921568627451,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,bac5c7ec0a41926b327800b7b8b2197e550cc6956928fa4ba8e32e9a42d894e5,held_out_test,test,0.7011494252873564,0.30337078651685395,0.3076923076923077,0.3128270087900275,87,87,0.7011494252873564,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,5c2be374b5940f456de2c79826a3ae6b0d8076a1051116a797cec517c9d2520d,held_out_test,test,0.23404255319148937,0.7551020408163265,0.7450980392156863,0.7662756526832141,47,47,0.23404255319148937,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,98d0eee2f731ea5bb8be792b18e9f9741acc562d77f2317037dae259f75b4de2,held_out_test,test,0.2903225806451613,0.696969696969697,0.6857142857142857,0.7145768986189777,31,31,0.2903225806451613,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,d53420c673a1df9de8a77fed01b4cf1989af613c5e269296f1867da1808326c9,held_out_test,test,1.0,0.25,0.3333333333333333,0.4398111641587486,2,2,1.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,dbbd15ac3158021ee8e63c2de67d314e2894d29870b597c38b6444f14e3f7b07,held_out_test,test,0.460431654676259,0.5390070921985816,0.5384615384615384,0.5439129541068424,139,139,0.460431654676259,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,6775d0b39846214e4e6940c8547df958f569dbf259b47a14302ee6597174dd3c,held_out_test,test,0.05714285714285714,0.918918918918919,0.8974358974358975,0.9308318767504019,35,35,0.05714285714285714,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,5cb8c4036dc84c0e7363f89462a155a97359c083854bbf4dbc23ad307e8468e4,held_out_test,test,0.2972972972972973,0.6923076923076923,0.6829268292682927,0.7073266665442409,37,37,0.2972972972972973,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,eb1b45764bed0aba450845a8ebc4a245244acb172737cf1794f9a694f802d759,held_out_test,test,0.21875,0.7755102040816326,0.77,0.7809995650640711,96,96,0.21875,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,e5f96245c79b42233dbd2d4640c0c7151e619915fd7e06ac439fa41d37853f98,held_out_test,test,0.13812154696132597,0.8579234972677595,0.8540540540540541,0.8605811067842719,181,180,0.13812154696132597,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,434d5356e92fe99575bc3e00f311e2243f5f918e0fffb78ec588c1f82aaf03d7,held_out_test,test,0.12781954887218044,0.8666666666666667,0.8613138686131386,0.8702228822103062,133,132,0.12781954887218044,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,5f5728d2e1c455a02c2b7bd1ef3c146935a2d8888f2a544801958ebf4b7cc182,held_out_test,test,0.1891891891891892,0.7948717948717948,0.7804878048780488,0.8082130086232281,37,37,0.1891891891891892,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,3b879c69ede5621d2bdb196c6f395b15277827ba355140deee8bdae2529f03a0,held_out_test,test,0.25,0.7,0.6666666666666666,0.7554526539990503,8,8,0.25,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,7d9056a254f3d369e72814e8b0d72856d15c38114b4674d2c66beca446941f53,held_out_test,test,0.18518518518518517,0.7931034482758621,0.7741935483870968,0.810983127524584,27,27,0.18518518518518517,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,6d6472091f17ae109ddf6fdcc843ad0c54e8d45c3293ea2a489264f191da9238,held_out_test,test,0.5,0.5,0.5,0.6549307139459677,2,2,0.5,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,93e7494d010780455c8846268b34510d5e6379ce7ae1f8df8d75a96e9596c10e,held_out_test,test,0.4,0.5833333333333334,0.5714285714285714,0.6360000711384763,10,10,0.4,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,f0255b6a2ac1a49d28dfd573e427699e3bb99085676dcd440e8f393bad861f63,held_out_test,test,0.09772423025435073,0.9012016021361816,0.9001331557922769,0.9018152189649664,747,738,0.09772423025435073,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,3e44937f57d77583ab7a43d1b17511eb94140e01e30e33ed09eff33b8c13a57b,held_out_test,test,0.3225806451612903,0.6666666666666666,0.6571428571428571,0.6848579606924041,31,31,0.3225806451612903,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,c65d8589f635c7c18b7ce58fc975b17662be56c21940a769c70e4e16a32b8cac,held_out_test,test,0.56,0.4444444444444444,0.4482758620689655,0.47179628922799594,25,25,0.56,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,eac3f70779fe87088c275e0e3d53d2a80733854a6c817bc51f031bb8c7d9ece5,held_out_test,test,0.21428571428571427,0.75,0.7222222222222222,0.7835201608368827,14,14,0.21428571428571427,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,16462443ecc88fe2df83e802d5dd70a08b18746b6e99b7a19580d3df352f1d79,held_out_test,test,0.5,0.5,0.5,0.6549307139459677,2,2,0.5,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,303fe8d53e33a535135bc3c745b8fff317342b65de15db2feee870ebacab5455,held_out_test,test,0.5876288659793815,0.4129692832764505,0.4135593220338983,0.41561412397212566,291,286,0.5876288659793815,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,82376e6d0acfa36c4408af784ab3956ea72dfabfc0df8572e538af3ffb687e8e,held_out_test,test,0.11764705882352941,0.8768115942028986,0.8714285714285714,0.8802434058515394,136,109,0.11764705882352941,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,92b966a13ce16a792288382e721aa888b896ac79c5692c2ed143f5377a4e2ba9,held_out_test,test,0.3333333333333333,0.6,0.5714285714285714,0.7160202993076215,3,3,0.3333333333333333,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,3e9e70642f1f2c9736ee1e11e104d3cfd88dc54ba7ea9d86d711377ef2f2013c,held_out_test,test,0.12236286919831224,0.876577840112202,0.8755244755244755,0.877244789402638,711,557,0.12236286919831224,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,b523206164e4a50caf9486ca4684a4ade1570893d1e05a41ea088d7fc8e94a8c,held_out_test,test,0.0,0.75,0.6666666666666666,0.8700502637331868,2,2,0.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,053f3801531740f029a88ccdacf1c8a8e007a8135508e82c4e4f0432a370ef81,held_out_test,test,0.021929824561403508,0.9739130434782609,0.9698275862068966,0.9757029437141466,228,228,0.021929824561403508,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,b479eb11cf2d6f1c0535ca554aca1d06f8b7471645ffc745aa58fb3a3145fa89,held_out_test,test,0.3103448275862069,0.6774193548387096,0.6666666666666666,0.6965398732806528,29,21,0.3103448275862069,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,d44a1adbf3b467eb2baa4ee525577dbbb4b9175827b1470bc388461c4d379469,held_out_test,test,0.30303030303030304,0.695,0.693069306930693,0.697959078033814,198,196,0.30303030303030304,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,aead764ff759fdaa6a13e83445d0da8a557ab5e5a9fb24d4f41f2010167b34df,held_out_test,test,0.5,0.5,0.5,0.6549307139459677,2,2,0.5,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,17f88beb8d253c5391b9ea82dde5a84d9b2281a72e53cec3293cc95e4d0e99ce,held_out_test,test,0.14285714285714285,0.8260869565217391,0.8,0.8475983847402904,21,21,0.14285714285714285,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,78035b98c14d9bbfa1926f1e0d995c7f51f93d245f9f36e6687b2835254dfbac,held_out_test,test,0.275,0.7142857142857143,0.7045454545454546,0.727913988376879,40,40,0.275,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,7583b2d0968078ad653a848ee3b6dfd5f78c409d2c9e2f28eb6efbdf58df3350,held_out_test,test,0.04642857142857143,0.950354609929078,0.9471830985915493,0.9518692732194132,280,280,0.04642857142857143,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,73b39b5fd2460f16bd9d623d323ee1df06976bfb90af70b3ad5acd567041032e,held_out_test,test,0.0,0.75,0.6666666666666666,0.8700502637331868,2,2,0.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,c37f354d03e64f63855968620b784e7f3069142655988a316c7b71163cbd6bc0,held_out_test,test,0.19,0.803921568627451,0.7980769230769231,0.8090175054644896,100,100,0.19,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,16cf271c424ccf4623ab87bec35212948d17720b4296d30e57794f14af9d6903,held_out_test,test,0.8181818181818182,0.23076923076923078,0.26666666666666666,0.2963309802325341,11,11,0.8181818181818182,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,b3616f7ca9aef12c349d98750a9437c782ad4b82f2a0310d60354838da4bf9fa,held_out_test,test,0.25,0.6666666666666666,0.625,0.7587331473760532,4,4,0.25,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,569cb0294cda735e3b4fbc973141ac46450cda74f8d8f4182cc09463ec216144,held_out_test,test,0.21739130434782608,0.76,0.7407407407407407,0.7815051778778691,23,23,0.21739130434782608,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,7f613348ce0b288adc1dca76ebf9d1cf12cb7a324edce1cfe6cb484b06e867b4,held_out_test,test,0.21428571428571427,0.75,0.7222222222222222,0.7835201608368827,14,14,0.21428571428571427,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,d6b679c63bd7c637bebe3d384897a11b7e5e6c098d19824417c98bc38079237f,held_out_test,test,0.21739130434782608,0.7708333333333334,0.76,0.7820268973169203,46,46,0.21739130434782608,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,36fd3e29abfbc2882764234beb96d2b75577c0ff50bcfafa9366f044ca88f02b,held_out_test,test,0.18181818181818182,0.7692307692307693,0.7333333333333333,0.8092049232559433,11,11,0.18181818181818182,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,80a158d8ab485a8ff3cfe9e7e2759f2fb559be3b82dbf0f17f75b0ca83c9fa8d,held_out_test,test,0.14285714285714285,0.8333333333333334,0.8125,0.8497783001309471,28,28,0.14285714285714285,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,8ed73f3f70b26cc308a41dc43aae0aceef455be17622bb429378ae6f71474c4c,held_out_test,test,0.3,0.6666666666666666,0.6428571428571429,0.7150603419762595,10,10,0.3,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,8913e5f5b121b6d9a4f0ab8823807513e872b1642a576d1a0c7edc5a4e64abe0,held_out_test,test,0.11242603550295859,0.8830409356725146,0.8786127167630058,0.8857894326124895,169,168,0.11242603550295859,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,385cb713c998002b161ea97e49fc33efadbf3fa6f04c6fb3b46745ba09ee6862,held_out_test,test,0.125,0.8,0.75,0.8493619067501914,8,8,0.125,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,32af9b2fe9f3d0f9bcc943aa16eb7e00d552cf57bf3a34f6bcb7623d58bdc1d6,held_out_test,test,0.06666666666666667,0.90625,0.8823529411764706,0.9202390534865958,30,30,0.06666666666666667,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,85d1a919cdffb4e5e95290c0f5643d79dff8fb67eafb5d1455f9fa2b9894d5b0,held_out_test,test,0.0,0.75,0.6666666666666666,0.8700502637331868,2,2,0.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,89f500eb85e906c1aa901347105e2b8ce7e3c0d994726d0da399c59f4514ac10,held_out_test,test,0.42857142857142855,0.5666666666666667,0.5625,0.5887547704944305,28,28,0.42857142857142855,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,d6cc92e7297e49364472d92f07fe189e454baee57ba2e0137300855e7a1dfd3a,held_out_test,test,0.07822410147991543,0.9208860759493671,0.92,0.9213575150865162,946,944,0.07822410147991543,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,b9452c7f8e4ad7f239b7d6bb5f814a46b4031e1018ff118a92a61aa6f1d32512,held_out_test,test,0.7096774193548387,0.30303030303030304,0.3142857142857143,0.3282307055735215,31,30,0.7096774193548387,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,e35ae69f84f867024cfbe38ffa562e70792ca2ff21384dda7f678da019ffb414,held_out_test,test,0.0,0.875,0.8,0.9301525079271222,6,6,0.0,2.0444964885514976,0.6040814811826729,,,False,True,False
xes3g5m,caf5488a5a688313aa1f13630000a9e65db56fd3cd86064c114e09f0f253c298,held_out_test,test,0.1836734693877551,0.803921568627451,0.7924528301886793,0.8140494499807793,49,47,0.1836734693877551,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,6c74237622ecce2a526c2964d46b101e32652700e8d0f7792eb7b7a2d450463f,held_out_test,test,0.125,0.8461538461538461,0.8214285714285714,0.8647552043761597,24,24,0.125,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,7d54cfcd1580eba7cf7ff84f2c49e2d02b1ff4660e6a4e55ab0745606d293a99,held_out_test,test,0.2857142857142857,0.6666666666666666,0.6363636363636364,0.7301072251940957,7,7,0.2857142857142857,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,ae841bed69bfc914a95a01a083d902e461799108cf8ee1aa052749c5ca3de8f5,held_out_test,test,0.05278592375366569,0.9446064139941691,0.9420289855072463,0.9458630628094111,341,339,0.05278592375366569,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,dc8dbcdba29bd92f9dd0374fb9922ee34aef110ddbbfbe1c2b1328fb52e19751,held_out_test,test,0.3333333333333333,0.65625,0.6470588235294118,0.675205410446579,30,22,0.3333333333333333,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,9d711b63181b5c18ac164bae360427e659f7459b03537bcc83543e94dc74a218,held_out_test,test,0.23333333333333334,0.7622950819672131,0.7580645161290323,0.7667801620313831,120,120,0.23333333333333334,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,0b180b2213b3627e0385d169f0024debb640b9495f3db0d3ba9732e0fd20350a,held_out_test,test,0.2070063694267516,0.7911392405063291,0.789308176100629,0.7928173816480767,314,312,0.2070063694267516,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,d7a61b7ba9b17e80e209c56a3056bb9063b3727809c8869c50ff38c54819b16c,held_out_test,test,0.05,0.9090909090909091,0.875,0.9291751789747575,20,20,0.05,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,2eeaccc117e34b873f39b5c6e9d4d01931b13225888e716fbda21c117944ab98,held_out_test,test,0.4666666666666667,0.5294117647058824,0.5263157894736842,0.5691391400359262,15,15,0.4666666666666667,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,6c5d64a49c28de50ff7fce29b59ab264056aedd5c6b591c87fab828f677bac29,held_out_test,test,0.0,0.75,0.6666666666666666,0.8700502637331868,2,2,0.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,b81dbd29d10918af5f1c6ccf1850c715976f8b0ba59e3449628e1f4026a2b9eb,held_out_test,test,0.2273449920508744,0.7717908082408875,0.7709320695102686,0.772651935760293,629,566,0.2273449920508744,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,0ce0f1d323bf053d88cc8fcb2e67dc4a065be2eb46cb471bf9711cac2f280f26,held_out_test,test,0.3,0.6666666666666666,0.6428571428571429,0.7150603419762595,10,10,0.3,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,5971a8829ce56cafeb512de8e5faa52e47e097555b8ca6dbeb055843cfe59b2c,held_out_test,test,0.2459016393442623,0.7532679738562091,0.752442996742671,0.7541754165491219,610,610,0.2459016393442623,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,213c65ce6a7b6fe912a8f95b2d3a9e78c60ba3828972c3aaa0e40291052f2487,held_out_test,test,0.3333333333333333,0.6428571428571429,0.625,0.685697718188394,12,12,0.3333333333333333,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,902f14df7b9c64840ca0d84f40dc4f50ec0f7124b1673e84697184e1f6ad023c,held_out_test,test,0.11764705882352941,0.8679245283018868,0.8545454545454545,0.8769010898125135,51,51,0.11764705882352941,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,d5b7f40e6784c5ecfa14f496a0cd4faa7e823cc28de33d10d6f5745b0189c9e0,held_out_test,test,0.3724137931034483,0.6258503401360545,0.6241610738255033,0.6301753648289405,145,142,0.3724137931034483,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,65993eaf1e8964a85d25d23b98e2c28a84cdb4ffe6dfb375173845dbc12e010f,held_out_test,test,0.18181818181818182,0.8130081300813008,0.808,0.8171909305199163,121,118,0.18181818181818182,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,7aced9fd442216396c7800e9dee4c027a21f6daf0ea350d66a415cd40976893d,held_out_test,test,0.8333333333333334,0.25,0.3,0.352022783306777,6,6,0.8333333333333334,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,824729691f09943abea3c209dbab4ca25720fe6a6470e9f567a73ec8646554b5,held_out_test,test,0.14681440443213298,0.8512396694214877,0.8493150684931506,0.8525937272174785,361,357,0.14681440443213298,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,59faad0390819ff7b45ac077879f9868fa231dfffa54546c8e84b9e5e4ce56e1,held_out_test,test,0.0,0.75,0.6666666666666666,0.8700502637331868,2,2,0.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,4c8b1cbe85f925dec618ff7f2b427e80e6eee41bd7e63bb48ee8c4b779795aa0,held_out_test,test,0.5882352941176471,0.42105263157894735,0.42857142857142855,0.4603130314307353,17,17,0.5882352941176471,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,df4f8fbec150cf4e3e8a8aeec4e90d5ad803b820f115176d1162783fc0acb60c,held_out_test,test,0.13333333333333333,0.84375,0.8235294117647058,0.8589806427265917,30,30,0.13333333333333333,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,046a5995a56e5b89f9fcbff730b8dede6cf0b86475741a3c2398713726589d7d,held_out_test,test,0.05,0.9090909090909091,0.875,0.9291751789747575,20,20,0.05,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,f1e557094c823acedd7b085e03cf8772c69c48fb2850ebb41e34f526319fedcc,held_out_test,test,0.128698224852071,0.8702064896755162,0.8691176470588236,0.8709139246364271,676,676,0.128698224852071,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,6d4a32988cf448b794a4d7f74616a3269abdcbf2fcb22c625d441c1b799cb189,held_out_test,test,0.1724137931034483,0.8064516129032258,0.7878787878787878,0.822927858353007,29,29,0.1724137931034483,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,3f21922f6463941762dbf45c5cf11fc0e3761c540a062cfbdacb7f5e248fddb2,held_out_test,test,0.034482758620689655,0.9354838709677419,0.9090909090909091,0.9493158434253611,29,29,0.034482758620689655,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,ef63e53382ea538a83631de53da7a3257c4ddf9a703cca468bd65183a10c7edf,held_out_test,test,0.5,0.5,0.5,0.5142196984111732,48,48,0.5,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,1b8fd26e420d70f0e112ad3624dd0645120239bd62f441286e56d59520944b19,held_out_test,test,0.0,0.9090909090909091,0.8461538461538461,0.948141182318372,9,9,0.0,2.0444964885514976,0.6040814811826729,,,False,True,False
xes3g5m,e9292646c94ba62fad7e14c2f8cc1693a75f79ac2bba6b9c9a4c3588cf261c10,held_out_test,test,0.1,0.8943661971830986,0.8888888888888888,0.8976219623845024,140,136,0.1,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,8849d649579e7b295bdf2fd2f27c619017b5a24909f8f53ebca98123df8ee499,held_out_test,test,0.0,0.6666666666666666,0.6,0.8344337201524337,1,1,0.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,9fa5568a5cf0e957456a4cadcdec59000895634006b1cddca46fde9f02fa388f,held_out_test,test,1.0,0.3333333333333333,0.4,0.560354336815901,1,1,1.0,2.0444964885514976,0.6040814811826729,,,False,False,False
xes3g5m,8802baa894f91dff0c1470c8abe3eebb3f026175898a88598d5dabaf053e27cf,held_out_test,test,1.0,0.06666666666666667,0.11764705882352941,0.13065062477279066,13,13,1.0,2.0444964885514976,0.6040814811826729,,,False,False,True
xes3g5m,90d2ad86f171076268db7b80cc29ce52c210df98b56e75c04092742142d1c8e0,held_out_test,test,0.24848484848484848,0.75,0.7485029940119761,0.7516776353431508,330,330,0.24848484848484848,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,c51db330e1f6e6c6cf284d7c1c1b1336b2c3fd9faed6481111d075a6ee4beb9d,held_out_test,test,0.3617021276595745,0.6326530612244898,0.6274509803921569,0.6454262699746578,47,47,0.3617021276595745,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,67d8aab1bcb1ccd2202f4cf425a33d750c700812fc7fba8cea9777bf9ad9d1b3,held_out_test,test,0.044444444444444446,0.9361702127659575,0.9183673469387755,0.9453481805304503,45,45,0.044444444444444446,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,8f964a1bb503adde46d6f461be98e3b5be979433b100ffb6c4aee544fe7dce52,held_out_test,test,0.37983034872761545,0.6199435559736595,0.6197183098591549,0.6205475287227178,1061,970,0.37983034872761545,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,efa823063cbafd03109736694f669199a2cab66aaece934a74bf5a449c7984d1,held_out_test,test,0.5714285714285714,0.43243243243243246,0.4358974358974359,0.4527261694254065,35,35,0.5714285714285714,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,ddd1462a45a4234248e97081e8689e568190d299ff32e0d2cd5133d909983cbc,held_out_test,test,0.5,0.5,0.5,0.5676341484967679,8,8,0.5,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,4ccbea58e4ef7b7e138e438833f3be80dd4543a35ccca222a31fda162076c76f,held_out_test,test,0.23655913978494625,0.7578947368421053,0.7525773195876289,0.7636757183328411,93,93,0.23655913978494625,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,13253a4669d4c4bac59445e43d63d9218e5142dbcbb00f15a572b9f787089efe,held_out_test,test,0.13196480938416422,0.8658892128279884,0.863768115942029,0.8672944269095765,341,339,0.13196480938416422,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,60bd5c2fa9974dacae00341114d895c336efd6956c9be0b756b774d7de23e67e,held_out_test,test,0.18181818181818182,0.7916666666666666,0.7692307692307693,0.8132110709657979,22,22,0.18181818181818182,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,27538cc1094a56d640b37f89ea5ec4173ab6cf677f5067ad27b1b1cf26f5d634,held_out_test,test,0.04,0.9259259259259259,0.896551724137931,0.9419832194285508,25,25,0.04,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,88e945b40ac50db1af0048a9ec58e532d353504984140f9a2241932858a57d15,held_out_test,test,0.5454545454545454,0.46153846153846156,0.4666666666666667,0.516134098671138,11,9,0.5454545454545454,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,ceec8c1269e4ac424ad9213de8f0e613442c407c2fb8a594ce2d6a531ec06efe,held_out_test,test,0.42276422764227645,0.5766129032258065,0.576,0.5793095527217725,246,246,0.42276422764227645,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,d667957cfd2d0c2fab0c9ad2c4a1cb9548f80a70c1c156fcb05cbbbafec05cff,held_out_test,test,0.0,0.9545454545454546,0.9166666666666666,0.9733280613913191,20,20,0.0,2.0444964885514976,0.6040814811826729,,,False,True,False
xes3g5m,4d38ca851b42e62fd9775f53b7928d3909574ebcefce1505ce9b532b13cf3e4a,held_out_test,test,0.16233766233766234,0.8333333333333334,0.8291139240506329,0.8365508208690563,154,154,0.16233766233766234,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,19b0f33eae5317f3a16bf866f676767c7358b1b95c505d7afcac11d4eeefadc7,held_out_test,test,0.011111111111111112,0.9782608695652174,0.9680851063829787,0.982686388541153,90,64,0.011111111111111112,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,61f88b2955cf9666b65d30375cfb2e3bb588a08974e987d51b2c5de58d0f5f3b,held_out_test,test,0.3,0.6666666666666666,0.6428571428571429,0.7150603419762595,10,10,0.3,2.0444964885514976,0.6040814811826729,,,True,False,False
xes3g5m,84e3060bc2847ed9d7e9c5ac13c1c0531f3a773f1ca3e122bfdaf98a42e2d22c,held_out_test,test,0.04477611940298507,0.9420289855072463,0.9295774647887324,0.9482533371643448,67,63,0.04477611940298507,2.0444964885514976,0.6040814811826729,,,True,False,False
