dataset,item_id_hash,model,cache_key,reconciliation_class,retry_count,paid_api_calls_for_item_model,parse_status,scalar_difficulty,pilot_cache_import,cache_hit,primary_table_eligible
xes3g5m,62ae5618671ba264f0292d024acd9b142f00165d4045b980e23066132c648b8a,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,62ae5618671ba264f0292d024acd9b142f00165d4045b980e23066132c648b8a,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,b410afb9ae33e8b6770cb29f6bd7f24291b7010ed29b359524f4d6e413012e17,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,b410afb9ae33e8b6770cb29f6bd7f24291b7010ed29b359524f4d6e413012e17,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,1efc35df99cd368770afbdc83c9e3c69d1a0810cc410aa38b72d8e77da64f4c0,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,1efc35df99cd368770afbdc83c9e3c69d1a0810cc410aa38b72d8e77da64f4c0,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,f0be6eab0a046d2ed436503e656690ac6d47b33aca604710fa9c695a0d3acc51,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,f0be6eab0a046d2ed436503e656690ac6d47b33aca604710fa9c695a0d3acc51,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,f075561558b768217a695f2c00af0592d7ec908dda99556e9461d8236bc54693,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,f075561558b768217a695f2c00af0592d7ec908dda99556e9461d8236bc54693,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,5aab91c4d379d33c5ee76e058e9292c64d25fe3ae2ce98c7939a99f75dd1d3dd,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,5aab91c4d379d33c5ee76e058e9292c64d25fe3ae2ce98c7939a99f75dd1d3dd,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,0a85cfdcd6c18c3fd988391dbe34c3d3a632faad730700440549e3dac41822c7,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,0a85cfdcd6c18c3fd988391dbe34c3d3a632faad730700440549e3dac41822c7,gpt-5.4,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,175e3f5711c196fcc613ae5d3a6958d356fb53c61a678c5fb3b8ff0791f48bd7,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,175e3f5711c196fcc613ae5d3a6958d356fb53c61a678c5fb3b8ff0791f48bd7,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,b0e4b0c16fc02fe7ac5119f5529007e23499100b9ccf706b4676f3c0b53d7ad0,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,b0e4b0c16fc02fe7ac5119f5529007e23499100b9ccf706b4676f3c0b53d7ad0,gpt-5.4,,new_primary_first_pass,0,1,valid,0.56,False,False,True
xes3g5m,9fb2682ac22f2a714a5c4480e80628dcc462978813b9c632c9d85d3ce7e32b3c,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,9fb2682ac22f2a714a5c4480e80628dcc462978813b9c632c9d85d3ce7e32b3c,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,56ca507f7085a8e314d303714caed82e4e0036ef6558b941a866beacd4e1e2f4,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,56ca507f7085a8e314d303714caed82e4e0036ef6558b941a866beacd4e1e2f4,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,46974279347d46314e07b9fb7904de007eabddb0778187ee83ec4dce31bf66d4,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,46974279347d46314e07b9fb7904de007eabddb0778187ee83ec4dce31bf66d4,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,e18544a4f0a23384bbcef9f94e1a945f81398134c02fe3a423b9535bc929ac39,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,e18544a4f0a23384bbcef9f94e1a945f81398134c02fe3a423b9535bc929ac39,gpt-5.4,,new_primary_first_pass,0,1,valid,0.12,False,False,True
xes3g5m,ec12d13e8ad1c10ecadfc4c899260b603915b3d3f9c6b8a5f58cb0c27ec82e60,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,ec12d13e8ad1c10ecadfc4c899260b603915b3d3f9c6b8a5f58cb0c27ec82e60,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,6885cd546830ff2316106e558c1af4c6e73d966a58f00894e0cc778e355a0b9d,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.8,False,False,True
xes3g5m,6885cd546830ff2316106e558c1af4c6e73d966a58f00894e0cc778e355a0b9d,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,20857eb5c84d4bacda86174c151e3ad3de8c27ee3726a9768072b4aca3241b96,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,20857eb5c84d4bacda86174c151e3ad3de8c27ee3726a9768072b4aca3241b96,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,dcc616701410e0ac9a817523e7b31b462cdf808d576e414dda033f6da6655dd9,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.8,False,False,True
xes3g5m,dcc616701410e0ac9a817523e7b31b462cdf808d576e414dda033f6da6655dd9,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,8e808d246a7b5eb6a320b48f6fcae8afc256fc35e0b5d72f0ce1791da4a84ab5,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,8e808d246a7b5eb6a320b48f6fcae8afc256fc35e0b5d72f0ce1791da4a84ab5,gpt-5.4,,new_primary_first_pass,0,1,valid,0.35,False,False,True
xes3g5m,188288ae8b573adda09a0f70db5fa2af8b8b5a60fffa63dd09c338ac76290675,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,188288ae8b573adda09a0f70db5fa2af8b8b5a60fffa63dd09c338ac76290675,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,aec8ced5293d8bb77af430d6aefb2b6145e9b520e2612eba7bdd92c6c3d152e6,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,aec8ced5293d8bb77af430d6aefb2b6145e9b520e2612eba7bdd92c6c3d152e6,gpt-5.4,,new_primary_first_pass,0,1,valid,0.56,False,False,True
xes3g5m,6940d832fac774d608585ef3c099446aa0b3776a6b159d5af97de358a66ca3cb,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,6940d832fac774d608585ef3c099446aa0b3776a6b159d5af97de358a66ca3cb,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,9a60bba3416fbf1a163050b7812193d4d0df479ca19c2f8a127d61ac0e2f34a1,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,9a60bba3416fbf1a163050b7812193d4d0df479ca19c2f8a127d61ac0e2f34a1,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,3f9761a838790a5d96ed42f2e924f0fa25e40486f35385a13f55937f4c6c4f97,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,3f9761a838790a5d96ed42f2e924f0fa25e40486f35385a13f55937f4c6c4f97,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,1329c6f26a01baa69e98affe669e4e7ef441cf6336d3d0878e41e799ac8438e1,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,1329c6f26a01baa69e98affe669e4e7ef441cf6336d3d0878e41e799ac8438e1,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,d8d90e5cdfe8f9cdbdb6dc1844a14c2c7008d360adf9e5d42043cc160e4e3f7d,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,d8d90e5cdfe8f9cdbdb6dc1844a14c2c7008d360adf9e5d42043cc160e4e3f7d,gpt-5.4,,new_primary_first_pass,0,1,valid,0.72,False,False,True
xes3g5m,406700d5a3b54f52fb0c43b5828193550559506cfbce1001ccc6822c0171130b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,406700d5a3b54f52fb0c43b5828193550559506cfbce1001ccc6822c0171130b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,a31c9fa633410860ce183b893199c86bb872fc423d51f9701376f1cdecc7179b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,a31c9fa633410860ce183b893199c86bb872fc423d51f9701376f1cdecc7179b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.46,False,False,True
xes3g5m,d69dc6e85993a4356fc6813f971f259ed028329d338473f42f6334723e05b53b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,d69dc6e85993a4356fc6813f971f259ed028329d338473f42f6334723e05b53b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.32,False,False,True
xes3g5m,97a247468a08d367e3fef4a566fa119b3aa36906821e6302ec039d39bf74b3cd,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,97a247468a08d367e3fef4a566fa119b3aa36906821e6302ec039d39bf74b3cd,gpt-5.4,,new_primary_first_pass,0,1,valid,0.62,False,False,True
xes3g5m,50db3e8f06ccd24e5883f2bfa19001c6931c856626d8ab6f2b9518a90a71e4ba,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,50db3e8f06ccd24e5883f2bfa19001c6931c856626d8ab6f2b9518a90a71e4ba,gpt-5.4,,new_primary_first_pass,0,1,valid,0.72,False,False,True
xes3g5m,1c7b917091ba5fef04a5b17d1a4c59eb1b38fa2cd45c5d240a72bb7c815a6ce7,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,1c7b917091ba5fef04a5b17d1a4c59eb1b38fa2cd45c5d240a72bb7c815a6ce7,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,9fe20c2933126e901dcb3fb62851d5c726d60eabdd9dfe68bf74496aa7d29ba8,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,9fe20c2933126e901dcb3fb62851d5c726d60eabdd9dfe68bf74496aa7d29ba8,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,093b3db5006a9f0c16eac5ee3bfbbc52b0ef1076c06655af7de53f52dcd2178b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,093b3db5006a9f0c16eac5ee3bfbbc52b0ef1076c06655af7de53f52dcd2178b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.34,False,False,True
xes3g5m,32db3732239ebe63f8b223667149df186bfe814b02bfcd0e5126fa94ea64b9fc,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,32db3732239ebe63f8b223667149df186bfe814b02bfcd0e5126fa94ea64b9fc,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,a04d68bb83de94a60c51e8a6bda74f50614305861d5b0c56fb41bfa3a5c22883,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,a04d68bb83de94a60c51e8a6bda74f50614305861d5b0c56fb41bfa3a5c22883,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,31d0682dd52de37dc308a4768a6a780e8de6b9a47f9ebf8ebacbcb971e2cec51,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,31d0682dd52de37dc308a4768a6a780e8de6b9a47f9ebf8ebacbcb971e2cec51,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,6e6ea8a26d308063b9dc9b338c293ccae3dceee1d5fb6c22130019f9513f0d7e,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,6e6ea8a26d308063b9dc9b338c293ccae3dceee1d5fb6c22130019f9513f0d7e,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,5c29818497b5b3bdd93f032df9cf3bcce0f554ba83692b1365d3a38274a76e72,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,5c29818497b5b3bdd93f032df9cf3bcce0f554ba83692b1365d3a38274a76e72,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,c0163c14617e86a9ce153695a0fb87373185fa5adb4dd01feb9c860e27265d48,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,c0163c14617e86a9ce153695a0fb87373185fa5adb4dd01feb9c860e27265d48,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,1dc75f4923fcef9662a2f5e4397329b4abec3d42929d838721100aa68c5339cf,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,1dc75f4923fcef9662a2f5e4397329b4abec3d42929d838721100aa68c5339cf,gpt-5.4,,new_primary_first_pass,0,1,valid,0.72,False,False,True
xes3g5m,b1da6be5dc90803653de39fbce88e5733a60cc5f4032414460fd5184de1e44b6,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,b1da6be5dc90803653de39fbce88e5733a60cc5f4032414460fd5184de1e44b6,gpt-5.4,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,361abc8a62ee1641255a96164f5004c101674dd839922d810898d8ce961f8205,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,361abc8a62ee1641255a96164f5004c101674dd839922d810898d8ce961f8205,gpt-5.4,,new_primary_first_pass,0,1,valid,0.32,False,False,True
xes3g5m,4dc739353ac7b5a3828f76f198ff651712914f93571a2c30574079f60e6fc955,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,4dc739353ac7b5a3828f76f198ff651712914f93571a2c30574079f60e6fc955,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,a01f7cbb49858cf17d1320849e791b4104a61b87b4fb300ff9dcb72fc5bc4da6,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,a01f7cbb49858cf17d1320849e791b4104a61b87b4fb300ff9dcb72fc5bc4da6,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,be3bd3a085579b038ccbd1e1dd70389327ec9a583cf8632d13969795805f52b1,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,be3bd3a085579b038ccbd1e1dd70389327ec9a583cf8632d13969795805f52b1,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,0b4183341dfc08028ff0413f6162928643628b2e46e4abbd0b598d2b993f855c,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,0b4183341dfc08028ff0413f6162928643628b2e46e4abbd0b598d2b993f855c,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,036af9e5f72cf3bf8fc238685cf9c868873825edb9c08c42611db1a09b15e02e,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,036af9e5f72cf3bf8fc238685cf9c868873825edb9c08c42611db1a09b15e02e,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,c0a3fec42fe899fa852041139da4a43a7cca56155c91827ac59ea1fa33f1e6e8,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,c0a3fec42fe899fa852041139da4a43a7cca56155c91827ac59ea1fa33f1e6e8,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,d98a3a97d2065dc3fd2f9eef29ec2c083fe26654feb3e9f2610673bfcb9b8f9a,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,d98a3a97d2065dc3fd2f9eef29ec2c083fe26654feb3e9f2610673bfcb9b8f9a,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,257e5d7dc0f9ead5939cf234f536eaf2e91f4ebcb94ca6d22566241c4a0ed409,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,257e5d7dc0f9ead5939cf234f536eaf2e91f4ebcb94ca6d22566241c4a0ed409,gpt-5.4,,new_primary_first_pass,0,1,valid,0.32,False,False,True
xes3g5m,893521963446511ad9e49eb086077dd8b33eb1190b597a55f857789f811b24d4,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,893521963446511ad9e49eb086077dd8b33eb1190b597a55f857789f811b24d4,gpt-5.4,,new_primary_first_pass,0,1,valid,0.62,False,False,True
xes3g5m,5e7acf9c40b27d752609842f3d16f9a9fd82671a0c5a24a0b164e783683c2c18,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,5e7acf9c40b27d752609842f3d16f9a9fd82671a0c5a24a0b164e783683c2c18,gpt-5.4,,new_primary_first_pass,0,1,valid,0.78,False,False,True
xes3g5m,75bd5a0720555e31722b0d8489dd3599e0f81263630852188dd205670698df0c,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,75bd5a0720555e31722b0d8489dd3599e0f81263630852188dd205670698df0c,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,f967f85aa09b53b956e809ab11dfce8dcc3c55ecd91a326e1abf7332017d391e,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,f967f85aa09b53b956e809ab11dfce8dcc3c55ecd91a326e1abf7332017d391e,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,d83cac6724dfdaea80605832c526f8aff868389fde81954143fc297639ffda85,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,d83cac6724dfdaea80605832c526f8aff868389fde81954143fc297639ffda85,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,11340c5deab24a0005e79c849fb27a2454261efbb012391a6ca90415708896ef,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,11340c5deab24a0005e79c849fb27a2454261efbb012391a6ca90415708896ef,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,893e6c0b29a5fbc190399b66cdf6fdf56d84ffddcfd94f2723ee3abd75ab7641,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,893e6c0b29a5fbc190399b66cdf6fdf56d84ffddcfd94f2723ee3abd75ab7641,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,b4c66380e2e8fcf03d2ff7021f43a91c49ba3c3bcf3430ca32bd8571032a58af,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,b4c66380e2e8fcf03d2ff7021f43a91c49ba3c3bcf3430ca32bd8571032a58af,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,37ec10eae23e884fc01117e5d2ad2f34393bcb30b00e968f85e6c8bc9f0a4f72,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,37ec10eae23e884fc01117e5d2ad2f34393bcb30b00e968f85e6c8bc9f0a4f72,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,7a1698bb4b194aec86a7e03e7a520d0bf087890bdf1368309a229c07335bb651,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,7a1698bb4b194aec86a7e03e7a520d0bf087890bdf1368309a229c07335bb651,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,dce94a253287be251101142923166e909273e1616b877d8b9c3bb41dea54e7af,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,dce94a253287be251101142923166e909273e1616b877d8b9c3bb41dea54e7af,gpt-5.4,,new_primary_first_pass,0,1,valid,0.05,False,False,True
xes3g5m,981cdefa49c212fd871a9848bc62a56e4e027442b4e380c89c03241af9be6019,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,981cdefa49c212fd871a9848bc62a56e4e027442b4e380c89c03241af9be6019,gpt-5.4,,new_primary_first_pass,0,1,valid,0.28,False,False,True
xes3g5m,23655b155b2c83aa85406da39e13061573aecc35d45646ed055539de0cd7e72b,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,23655b155b2c83aa85406da39e13061573aecc35d45646ed055539de0cd7e72b,gpt-5.4,,new_primary_first_pass,0,1,valid,0.72,False,False,True
xes3g5m,d8275d7acba65b7f52362d21a81cec3f407ac9942ff48d589ec76c1bd72f6067,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,d8275d7acba65b7f52362d21a81cec3f407ac9942ff48d589ec76c1bd72f6067,gpt-5.4,,new_primary_first_pass,0,1,valid,0.05,False,False,True
xes3g5m,e264ba18af40d719f2ffefa6178969835ffd02b3658daf720bb8b27c1fc5f5c0,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,e264ba18af40d719f2ffefa6178969835ffd02b3658daf720bb8b27c1fc5f5c0,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,89f5d160609ca433193170ea3366f1ea080155f8c42f4c666fcd4f91726f281a,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,89f5d160609ca433193170ea3366f1ea080155f8c42f4c666fcd4f91726f281a,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,3f27ce79760704728617ec40ce21325800b004fca52b81fdae3a2ceedcb392e9,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,3f27ce79760704728617ec40ce21325800b004fca52b81fdae3a2ceedcb392e9,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,a94af1cf211d78846a4d2dcd3b5518bacb6a5f196d40072b342cdcb90994b7b0,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,a94af1cf211d78846a4d2dcd3b5518bacb6a5f196d40072b342cdcb90994b7b0,gpt-5.4,,new_primary_first_pass,0,1,valid,0.42,False,False,True
xes3g5m,de2338e3d12c0d24774c7d04ceb21d2a3a358a2e719c4c663d8daac7970fc7d2,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,de2338e3d12c0d24774c7d04ceb21d2a3a358a2e719c4c663d8daac7970fc7d2,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,e29d50027023de930ae0d1b5ae3d870d4a67fdc485099bc7e35db477e0b64674,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,e29d50027023de930ae0d1b5ae3d870d4a67fdc485099bc7e35db477e0b64674,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,356f04a9b513411c175e87f7b1e7bbef4c1b6922bdb81137758d7465e3c3ef5d,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,356f04a9b513411c175e87f7b1e7bbef4c1b6922bdb81137758d7465e3c3ef5d,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,13260a8209880e1659f16043d0b88299df709e3d36f2b559d7a098a84289282d,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,13260a8209880e1659f16043d0b88299df709e3d36f2b559d7a098a84289282d,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
xes3g5m,dfb3162a54390202846cce12f8f5a1aea6be5bc2cb9a75ab91f4111b6aca69dd,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.6,False,False,True
xes3g5m,dfb3162a54390202846cce12f8f5a1aea6be5bc2cb9a75ab91f4111b6aca69dd,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,a06cbed1a912628412a178e83c0c14c27ba30546c013e8f616ce6b0ecdad9bc1,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,a06cbed1a912628412a178e83c0c14c27ba30546c013e8f616ce6b0ecdad9bc1,gpt-5.4,,new_primary_first_pass,0,1,valid,0.72,False,False,True
xes3g5m,79e0ca60356f2fb872a7288b22abcaaa548f4bfbc868286ad34cd264faebaf10,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,79e0ca60356f2fb872a7288b22abcaaa548f4bfbc868286ad34cd264faebaf10,gpt-5.4,,new_primary_first_pass,0,1,valid,0.2,False,False,True
xes3g5m,b55ded2a7b3f487f219d56c761a50e84f6ad205354e99341ece60bf2d00a2ed0,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,b55ded2a7b3f487f219d56c761a50e84f6ad205354e99341ece60bf2d00a2ed0,gpt-5.4,,new_primary_first_pass,0,1,valid,0.18,False,False,True
xes3g5m,981fef98451f8a2a6bd65608969dac49508a55f2d4a40594024715c632b7a8b6,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,981fef98451f8a2a6bd65608969dac49508a55f2d4a40594024715c632b7a8b6,gpt-5.4,,new_primary_first_pass,0,1,valid,0.1,False,False,True
xes3g5m,f461d3e47900ebe343541b22cac9dedffe2574ed730705bd2477334190bf3667,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.7,False,False,True
xes3g5m,f461d3e47900ebe343541b22cac9dedffe2574ed730705bd2477334190bf3667,gpt-5.4,,new_primary_first_pass,0,1,valid,0.72,False,False,True
xes3g5m,1bb0d4e413d34ef07439fe9ca874746705aa204a0d726141122fc25f26cd4778,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.4,False,False,True
xes3g5m,1bb0d4e413d34ef07439fe9ca874746705aa204a0d726141122fc25f26cd4778,gpt-5.4,,new_primary_first_pass,0,1,valid,0.12,False,False,True
xes3g5m,f6c0b781b47357694cc9d700d0abdc101093cd532deb8e11226464290dbd7448,gpt-4o-mini,,new_primary_first_pass,0,1,valid,0.3,False,False,True
xes3g5m,f6c0b781b47357694cc9d700d0abdc101093cd532deb8e11226464290dbd7448,gpt-5.4,,new_primary_first_pass,0,1,valid,0.08,False,False,True
